"season"	"player_name"	"distance"	"nb"	"headed"	"on_target"	"goal"
2015	"R. Cohade"	37	1	0	0	0
2015	"R. Da Fonseca"	7	1	0	0	0
2015	"R. Da Fonseca"	9	2	2	2	0
2015	"R. Da Fonseca"	10	1	1	0	0
2015	"R. Da Fonseca"	11	1	1	0	0
2015	"R. Da Fonseca"	13	1	1	0	0
2015	"R. Danze"	5	1	1	1	0
2015	"R. Danze"	6	1	1	0	0
2015	"R. Danze"	10	1	1	1	0
2015	"R. Danze"	15	1	1	1	0
2015	"R. Danze"	35	1	0	0	0
2015	"R. da Silva"	8	1	0	1	1
2015	"R. da Silva"	9	1	1	0	0
2015	"R. da Silva"	21	1	0	1	0
2015	"R. da Silva"	23	1	0	1	0
2015	"R. da Silva"	24	2	0	2	0
2015	"R. da Silva"	25	2	0	0	0
2015	"R. da Silva"	27	1	0	0	0
2015	"R. Del Castillo"	16	1	0	0	0
2015	"R. Filippi"	6	1	1	0	0
2015	"R. Filippi"	7	1	1	1	1
2015	"R. Filippi"	9	1	1	1	1
2015	"R. Filippi"	11	1	1	0	0
2015	"R. Filippi"	12	2	2	0	0
2015	"R. Filippi"	13	2	1	1	0
2015	"R. Filippi"	14	1	1	0	0
2015	"R. Filippi"	34	1	0	1	0
2015	"R. Filippi"	36	1	0	0	0
2015	"R. Genevois"	5	1	0	1	1
2015	"R. Ghezzal"	11	1	0	1	0
2015	"R. Ghezzal"	12	1	0	1	1
2015	"R. Ghezzal"	13	2	0	2	0
2015	"R. Ghezzal"	16	1	0	0	0
2015	"R. Ghezzal"	18	4	0	3	2
2015	"R. Ghezzal"	19	1	0	0	0
2015	"R. Ghezzal"	20	1	0	0	0
2015	"R. Ghezzal"	21	1	0	1	1
2015	"R. Ghezzal"	23	4	0	1	0
2015	"R. Ghezzal"	24	2	0	1	0
2015	"R. Ghezzal"	25	2	0	2	0
2015	"R. Ghezzal"	26	2	0	1	0
2015	"R. Ghezzal"	27	5	0	2	0
2015	"R. Ghezzal"	28	2	0	0	0
2015	"R. Ghezzal"	29	1	0	0	0
2015	"R. Ghezzal"	32	1	0	0	0
2015	"R. Gomis"	5	1	1	0	0
2015	"R. Gomis"	14	1	1	0	0
2015	"R. Guerreiro"	5	1	0	1	1
2015	"R. Guerreiro"	7	1	0	1	0
2015	"R. Guerreiro"	10	1	0	0	0
2015	"R. Guerreiro"	14	2	1	1	0
2015	"R. Guerreiro"	16	1	0	0	0
2015	"R. Guerreiro"	19	2	0	0	0
2015	"R. Guerreiro"	20	2	0	2	1
2015	"R. Guerreiro"	21	1	0	0	0
2015	"R. Guerreiro"	23	1	0	0	0
2015	"R. Guerreiro"	24	3	0	1	1
2015	"R. Guerreiro"	25	1	0	1	0
2015	"R. Guerreiro"	26	3	0	1	0
2015	"R. Guerreiro"	27	2	0	1	0
2015	"R. Guerreiro"	28	1	0	0	0
2015	"R. Guerreiro"	30	1	0	0	0
2015	"R. Guerreiro"	31	2	0	0	0
2015	"R. Guerreiro"	33	2	0	0	0
2015	"R. Guerreiro"	36	1	0	1	0
2015	"R. Guerreiro"	37	1	0	1	0
2015	"R. Guerreiro"	38	1	0	0	0
2015	"R. Guerreiro"	43	1	0	0	0
2015	"R. Hamouma"	4	1	0	1	1
2015	"R. Hamouma"	7	1	1	0	0
2015	"R. Hamouma"	8	1	1	0	0
2015	"R. Hamouma"	10	2	0	1	1
2015	"R. Hamouma"	12	1	0	1	0
2015	"R. Hamouma"	13	1	0	1	0
2015	"R. Hamouma"	14	1	0	0	0
2015	"R. Hamouma"	15	1	0	1	0
2015	"R. Hamouma"	16	1	0	0	0
2015	"R. Hamouma"	18	1	0	1	0
2015	"R. Hamouma"	19	2	0	1	0
2015	"R. Hamouma"	20	2	0	1	1
2015	"R. Hamouma"	21	1	0	0	0
2015	"R. Hamouma"	22	2	0	0	0
2015	"R. Hamouma"	23	1	0	0	0
2015	"R. Hamouma"	24	1	0	0	0
2015	"R. Hamouma"	26	1	0	1	0
2015	"R. Hamouma"	27	2	0	1	0
2015	"R. Hamouma"	28	2	0	0	0
2015	"R. Hamouma"	29	3	0	0	0
2015	"R. Hamouma"	31	1	0	0	0
2015	"R. Hamouma"	35	2	0	1	0
2015	"R. Hamouma"	38	1	0	0	0
2015	"R. Hamouma"	39	1	0	1	0
2015	"R. Mavuba"	14	1	0	0	0
2015	"R. Mavuba"	21	1	0	0	0
2015	"R. Mavuba"	24	1	0	0	0
2015	"R. Mavuba"	25	1	0	0	0
2015	"R. Mavuba"	27	2	0	2	0
2015	"R. Mavuba"	28	1	0	0	0
2015	"R. Mavuba"	29	2	0	0	0
2015	"R. Mavuba"	32	1	0	1	0
2015	"R. Mendes da Graça"	35	1	0	0	0
2015	"R. Mulumba"	12	1	0	0	0
2015	"R. Mulumba"	23	1	0	0	0
2015	"R. Mulumba"	25	1	0	1	0
2015	"R. Mulumba"	27	1	0	1	0
2015	"R. Ninga"	3	1	0	1	1
2015	"R. Ninga"	8	1	0	1	0
2015	"R. Ninga"	9	1	1	0	0
2015	"R. Ninga"	10	3	2	2	1
2015	"R. Ninga"	12	1	0	0	0
2015	"R. Ninga"	14	1	0	1	1
2015	"R. Ninga"	15	2	0	2	2
2015	"R. Ninga"	16	2	1	1	0
2015	"R. Ninga"	18	1	0	1	1
2015	"R. Ninga"	19	2	0	2	0
2015	"R. Ninga"	20	3	0	1	0
2015	"R. Ninga"	21	1	0	1	0
2015	"R. Ninga"	22	1	0	0	0
2015	"R. Ninga"	23	1	0	1	0
2015	"R. Ninga"	25	2	0	2	0
2015	"R. Ninga"	29	2	0	0	0
2015	"R. Ninga"	30	1	0	0	0
2015	"R. Ninga"	31	3	0	2	0
2015	"R. Ninga"	34	1	0	1	0
2015	"R. Ninga"	36	1	0	0	0
2015	"R. Philippoteaux"	13	1	0	0	0
2015	"R. Philippoteaux"	17	1	0	0	0
2015	"R. Philippoteaux"	20	1	0	1	0
2015	"R. Philippoteaux"	21	2	0	1	0
2015	"R. Philippoteaux"	23	1	0	0	0
2015	"R. Philippoteaux"	24	2	0	1	0
2015	"R. Philippoteaux"	25	1	0	0	0
2015	"R. Philippoteaux"	27	1	0	0	0
2015	"R. Rodelin"	6	1	1	1	1
2015	"R. Rodelin"	8	2	2	2	1
2015	"R. Rodelin"	10	2	1	1	0
2015	"R. Rodelin"	11	1	0	1	1
2015	"R. Rodelin"	12	1	1	1	0
2015	"R. Rodelin"	13	2	0	1	0
2015	"R. Rodelin"	14	4	3	1	0
2015	"R. Rodelin"	15	4	0	0	0
2015	"R. Rodelin"	16	2	0	1	0
2015	"R. Rodelin"	17	2	0	1	1
2015	"R. Rodelin"	18	5	0	2	0
2015	"R. Rodelin"	19	2	0	0	0
2015	"R. Rodelin"	20	3	0	2	2
2015	"R. Rodelin"	21	3	0	2	1
2015	"R. Rodelin"	22	1	0	0	0
2015	"R. Rodelin"	24	3	0	1	0
2015	"R. Rodelin"	25	4	0	1	0
2015	"R. Rodelin"	26	2	0	2	0
2015	"R. Rodelin"	27	3	0	2	0
2015	"R. Rodelin"	28	2	0	0	0
2015	"R. Rodelin"	29	1	0	1	0
2015	"R. Rodelin"	30	1	0	0	0
2015	"R. Rodelin"	31	1	0	0	0
2015	"R. Rodelin"	32	1	0	0	0
2015	"R. Rodelin"	34	3	0	0	0
2015	"R. Rodelin"	35	1	0	0	0
2015	"R. Rodelin"	36	1	0	0	0
2015	"R. Rodelin"	40	1	0	0	0
2015	"R. Saiss"	7	1	0	0	0
2015	"R. Saiss"	11	2	1	1	0
2015	"R. Saiss"	14	3	2	2	1
2015	"R. Saiss"	15	2	1	0	0
2015	"R. Saiss"	22	1	0	0	0
2015	"R. Saiss"	26	2	0	0	0
2015	"R. Saiss"	27	1	0	0	0
2015	"R. Saiss"	28	1	0	0	0
2015	"R. Saiss"	29	2	0	0	0
2015	"R. Saiss"	31	2	0	1	0
2015	"R. Saiss"	37	1	0	0	0
2015	"R. Thomas"	5	1	1	1	1
2015	"R. Thomas"	9	1	1	1	0
2015	"R. Thomas"	11	2	2	0	0
2015	"R. Thomas"	12	2	1	0	0
2015	"R. Thomas"	13	2	1	1	0
2015	"R. Thomas"	14	1	1	1	0
2015	"R. Thomas"	15	1	1	1	1
2015	"R. Thomas"	20	1	1	1	0
2015	"R. Walter"	16	2	0	0	0
2015	"R. Walter"	18	1	0	0	0
2015	"R. Walter"	24	1	0	0	0
2015	"R. Walter"	29	1	0	0	0
2015	"S. Armand"	6	1	1	0	0
2015	"S. Armand"	7	1	1	0	0
2015	"S. Armand"	8	1	0	1	1
2015	"S. Armand"	10	1	1	0	0
2015	"S. Armand"	11	1	0	0	0
2015	"S. Armand"	12	2	1	1	0
2015	"S. Armand"	14	1	0	0	0
2015	"S. Armand"	16	1	0	1	0
2015	"S. Armand"	24	2	0	1	0
2015	"S. Armand"	28	1	0	0	0
2015	"S. Armand"	34	1	0	0	0
2015	"S. Aurier"	5	2	2	1	1
2015	"S. Aurier"	8	2	0	1	1
2015	"S. Aurier"	9	1	1	0	0
2015	"S. Aurier"	12	1	1	0	0
2015	"S. Aurier"	13	1	1	0	0
2015	"S. Aurier"	18	1	0	0	0
2015	"S. Aurier"	20	2	0	0	0
2015	"S. Aurier"	21	1	0	1	0
2015	"S. Aurier"	22	2	0	1	0
2015	"S. Aurier"	24	1	0	0	0
2015	"S. Aurier"	25	1	0	0	0
2015	"S. Aurier"	26	2	0	0	0
2015	"S. Aurier"	27	1	0	0	0
2015	"S. Aurier"	32	1	0	0	0
2015	"S. Benrahma"	19	1	0	1	1
2015	"S. Benrahma"	26	1	0	0	0
2015	"S. Benrahma"	28	1	0	1	1
2015	"S. Benrahma"	30	1	0	1	0
2015	"S. Benrahma"	34	2	0	1	0
2015	"S. Ben Youssef"	5	1	0	1	1
2015	"S. Ben Youssef"	6	1	0	1	1
2015	"S. Ben Youssef"	7	1	1	1	1
2015	"S. Ben Youssef"	8	1	1	0	0
2015	"S. Ben Youssef"	13	1	0	0	0
2015	"S. Ben Youssef"	14	1	0	0	0
2015	"S. Boufal"	7	1	0	0	0
2015	"S. Boufal"	11	1	0	0	0
2015	"S. Boufal"	12	2	0	2	2
2015	"S. Boufal"	14	1	0	0	0
2015	"S. Boufal"	15	3	1	1	1
2015	"S. Boufal"	17	1	0	0	0
2015	"S. Boufal"	18	2	0	1	1
2015	"S. Boufal"	19	5	0	4	0
2015	"S. Boufal"	20	5	0	3	2
2015	"S. Boufal"	21	3	0	0	0
2015	"S. Boufal"	22	1	0	0	0
2015	"S. Boufal"	23	3	0	1	0
2015	"S. Boufal"	24	1	0	1	0
2015	"S. Boufal"	25	3	0	2	0
2015	"S. Boufal"	26	2	0	0	0
2015	"S. Boufal"	27	3	0	0	0
2015	"S. Boufal"	28	2	0	1	0
2015	"S. Boufal"	30	1	0	1	0
2015	"S. Boufal"	33	2	0	1	0
2015	"S. Camara"	5	1	0	1	0
2015	"S. Camara"	7	2	1	2	1
2015	"S. Camara"	9	2	2	2	2
2015	"S. Camara"	10	2	1	2	0
2015	"S. Camara"	11	2	1	2	1
2015	"S. Camara"	12	1	0	0	0
2015	"S. Camara"	13	2	1	0	0
2015	"S. Camara"	14	2	0	1	0
2015	"S. Camara"	15	2	0	1	0
2015	"S. Camara"	18	2	0	1	0
2015	"S. Camara"	19	2	0	2	1
2015	"S. Camara"	20	1	0	0	0
2015	"S. Camara"	24	1	0	0	0
2015	"S. Camara"	25	2	0	0	0
2015	"S. Camara"	26	2	0	0	0
2015	"S. Camara"	28	1	0	0	0
2015	"S. Camara"	31	1	0	0	0
2015	"S. Corchia"	7	1	0	1	1
2015	"S. Corchia"	11	1	0	1	1
2015	"S. Corchia"	19	1	0	1	0
2015	"S. Corchia"	20	1	0	0	0
2015	"S. Corchia"	23	1	0	1	0
2015	"S. Corchia"	25	3	0	2	0
2015	"S. Corchia"	28	1	0	0	0
2015	"S. Corchia"	29	1	0	0	0
2015	"S. Corchia"	31	3	0	1	0
2015	"S. Corchia"	32	2	0	0	0
2015	"S. Corchia"	33	1	0	1	0
2015	"S. Corchia"	36	1	0	0	0
2015	"S. Darbion"	11	1	0	1	0
2015	"S. Darbion"	15	2	0	1	0
2015	"S. Darbion"	16	2	0	1	0
2015	"S. Darbion"	19	2	0	1	0
2015	"S. Darbion"	21	2	0	0	0
2015	"S. Darbion"	24	2	0	1	0
2015	"S. Darbion"	25	1	0	1	0
2015	"S. Darbion"	27	4	0	1	0
2015	"S. Darbion"	29	1	0	0	0
2015	"S. Darbion"	31	2	0	1	0
2015	"S. Darbion"	32	1	0	0	0
2015	"S. Darbion"	34	2	0	0	0
2015	"S. Darbion"	35	1	0	0	0
2015	"S. Darder"	9	2	0	1	1
2015	"S. Darder"	11	1	0	1	1
2015	"S. Darder"	12	1	0	0	0
2015	"S. Darder"	17	3	0	0	0
2015	"S. Darder"	18	1	0	0	0
2015	"S. Darder"	19	1	0	0	0
2015	"S. Darder"	21	2	0	1	0
2015	"S. Darder"	23	1	0	1	0
2015	"S. Darder"	24	1	0	0	0
2015	"S. Darder"	25	4	0	0	0
2015	"S. Darder"	26	2	0	0	0
2015	"S. Darder"	27	1	0	1	0
2015	"S. Darder"	28	2	0	0	0
2015	"S. Darder"	31	1	0	0	0
2015	"S. Darder"	32	1	0	0	0
2015	"S. Diallo"	9	1	1	1	0
2015	"S. Diallo"	10	1	1	1	0
2015	"S. Diallo"	23	1	0	0	0
2015	"S. Diallo"	25	1	0	0	0
2015	"S. Diallo"	26	3	0	1	1
2015	"S. Diallo"	27	1	0	0	0
2015	"S. Diallo"	28	1	0	1	0
2015	"S. Diallo"	31	2	0	1	0
2015	"S. Diallo"	32	1	0	0	0
2015	"S. Diallo"	33	1	0	0	0
2015	"S. Diallo"	35	2	0	1	0
2015	"S. Diallo"	48	1	0	1	1
2015	"S. El Shaarawy"	5	1	0	1	0
2015	"S. El Shaarawy"	12	1	1	1	0
2015	"S. El Shaarawy"	15	2	0	0	0
2015	"S. El Shaarawy"	16	1	0	1	0
2015	"S. El Shaarawy"	17	1	0	1	0
2015	"S. El Shaarawy"	19	3	0	1	0
2015	"S. El Shaarawy"	20	1	0	0	0
2015	"S. El Shaarawy"	22	5	0	2	0
2015	"S. El Shaarawy"	23	2	0	1	0
2015	"S. El Shaarawy"	26	1	0	1	0
2015	"S. El Shaarawy"	27	2	0	0	0
2015	"S. El Shaarawy"	28	1	0	1	0
2015	"S. El Shaarawy"	30	1	0	0	0
2015	"S. El Shaarawy"	32	2	0	0	0
2015	"S. El Shaarawy"	33	1	0	0	0
2015	"S. El Shaarawy"	36	1	0	0	0
2015	"S. Fletcher"	10	1	0	1	0
2015	"S. Fletcher"	11	1	1	0	0
2015	"S. Fletcher"	12	4	3	1	1
2015	"S. Fofana"	11	1	0	0	0
2015	"S. Fofana"	13	1	0	0	0
2015	"S. Fofana"	15	2	0	1	1
2015	"S. Fofana"	17	1	0	0	0
2015	"S. Fofana"	19	3	0	0	0
2015	"S. Fofana"	21	1	0	1	0
2015	"S. Fofana"	22	1	0	0	0
2015	"S. Fofana"	23	1	0	0	0
2015	"S. Fofana"	24	2	0	1	0
2015	"S. Fofana"	25	1	0	0	0
2015	"S. Fofana"	26	4	0	3	0
2015	"S. Fofana"	27	1	0	0	0
2015	"S. Fofana"	28	2	0	1	0
2015	"S. Fofana"	29	4	0	0	0
2015	"S. Fofana"	31	1	0	0	0
2015	"S. Fofana"	38	2	0	0	0
2015	"S. Guirassy"	8	1	1	0	0
2015	"S. Guirassy"	9	1	0	1	0
2015	"S. Guirassy"	17	1	0	0	0
2015	"S. Guirassy"	18	1	0	1	0
2015	"S. Guirassy"	22	1	0	1	0
2015	"S. Malbranque"	10	1	0	0	0
2015	"S. Malbranque"	12	2	2	1	0
2015	"S. Malbranque"	20	1	0	0	0
2015	"S. Malbranque"	22	1	0	0	0
2015	"S. Meité"	5	1	0	0	0
2015	"S. Moreira"	34	1	0	0	0
2015	"S. Moreira"	35	1	0	0	0
2015	"S. Ntibazonkiza"	6	1	1	0	0
2015	"S. Ntibazonkiza"	8	1	1	0	0
2015	"S. Ntibazonkiza"	11	1	0	1	0
2015	"S. Ntibazonkiza"	12	2	0	1	0
2015	"S. Ntibazonkiza"	15	1	0	1	1
2015	"S. Ntibazonkiza"	16	1	0	0	0
2015	"S. Ntibazonkiza"	17	2	0	0	0
2015	"S. Ntibazonkiza"	18	1	0	0	0
2015	"S. Ntibazonkiza"	20	1	0	0	0
2015	"S. Ntibazonkiza"	24	1	0	1	0
2015	"S. Ntibazonkiza"	26	1	0	0	0
2015	"S. Ntibazonkiza"	30	1	0	0	0
2015	"S. Ntibazonkiza"	34	1	0	1	0
2015	"S. Privat"	5	1	0	1	1
2015	"S. Privat"	6	2	1	0	0
2015	"S. Privat"	7	3	3	1	0
2015	"S. Privat"	8	4	4	2	2
2015	"S. Privat"	9	7	5	2	1
2015	"S. Privat"	10	2	2	2	1
2015	"S. Privat"	11	3	1	1	1
2015	"S. Privat"	12	1	0	1	0
2015	"S. Privat"	13	1	1	0	0
2015	"S. Privat"	15	2	0	0	0
2015	"S. Privat"	16	1	0	0	0
2015	"S. Privat"	18	2	0	1	0
2015	"S. Privat"	25	2	0	0	0
2015	"S. Privat"	27	1	0	1	0
2015	"S. Privat"	33	1	0	0	0
2015	"S. Salles-Lamonge"	16	1	0	0	0
2015	"S. Salles-Lamonge"	20	1	0	0	0
2015	"S. Sissoko"	7	1	1	0	0
2015	"S. Sissoko"	12	2	1	0	0
2015	"S. Sissoko"	15	1	0	0	0
2015	"S. Sissoko"	17	1	0	0	0
2015	"S. Sissoko"	18	1	0	1	0
2015	"S. Sissoko"	20	1	0	1	0
2015	"S. Sissoko"	21	1	0	0	0
2015	"S. Sissoko"	26	1	0	0	0
2015	"S. Sissoko"	36	1	0	0	0
2015	"S. Sissoko"	40	1	0	0	0
2015	"S. Sparagna"	7	1	1	0	0
2015	"S. Sparagna"	8	1	1	0	0
2015	"S. Squillaci"	4	1	1	0	0
2015	"S. Squillaci"	6	1	1	1	1
2015	"S. Squillaci"	8	2	2	1	0
2015	"S. Squillaci"	9	1	1	1	1
2015	"S. Squillaci"	11	1	0	0	0
2015	"S. Sunzu"	13	1	1	1	0
2015	"S. Sunzu"	14	1	1	0	0
2015	"S. Sunzu"	15	1	1	0	0
2015	"S. Sunzu"	16	1	1	1	0
2015	"S. Sunzu"	34	1	0	0	0
2015	"S. Umtiti"	3	1	0	1	1
2015	"S. Umtiti"	9	1	0	0	0
2015	"S. Umtiti"	10	1	0	0	0
2015	"S. Umtiti"	11	1	0	0	0
2015	"S. Umtiti"	12	1	0	0	0
2015	"S. Umtiti"	14	1	1	0	0
2015	"S. Umtiti"	15	1	0	0	0
2015	"S. Umtiti"	19	1	0	0	0
2015	"S. Umtiti"	29	1	0	0	0
2015	"S. Umtiti"	31	2	0	0	0
2015	"S. Umtiti"	34	1	0	0	0
2015	"S. Yago"	18	1	0	0	0
2015	"T. Ayasse"	8	1	1	1	0
2015	"T. Ayasse"	10	2	1	1	0
2015	"T. Ayasse"	18	1	0	1	0
2015	"T. Ayasse"	20	1	0	0	0
2015	"T. Ayasse"	27	2	0	0	0
2015	"T. Ayasse"	28	1	0	0	0
2015	"T. Ayasse"	31	1	0	1	1
2015	"T. Ayasse"	34	1	0	0	0
2015	"T. Ayasse"	37	1	0	0	0
2015	"T. Bakayoko"	7	1	1	1	1
2015	"T. Bakayoko"	16	1	0	1	0
2015	"T. Bakayoko"	17	1	0	0	0
2015	"T. Bakayoko"	27	1	0	0	0
2015	"T. Bifouma Koulossa"	5	1	1	1	1
2015	"T. Bifouma Koulossa"	12	1	0	1	0
2015	"T. Bifouma Koulossa"	13	1	0	1	1
2015	"T. Bifouma Koulossa"	15	1	0	0	0
2015	"T. Bifouma Koulossa"	19	1	0	0	0
2015	"T. Bifouma Koulossa"	20	1	0	1	0
2015	"T. Bifouma Koulossa"	26	1	0	0	0
2015	"T. Bifouma Koulossa"	28	1	0	0	0
2015	"T. da Silva"	6	1	1	1	1
2015	"T. da Silva"	8	2	2	2	0
2015	"T. da Silva"	9	3	3	1	1
2015	"T. da Silva"	10	1	0	0	0
2015	"T. da Silva"	12	1	1	1	0
2015	"T. da Silva"	13	1	1	0	0
2015	"T. da Silva"	15	1	0	0	0
2015	"T. Doumbia"	5	1	0	1	1
2015	"T. Doumbia"	8	1	1	1	0
2015	"T. Doumbia"	10	1	1	0	0
2015	"T. Doumbia"	11	1	1	0	0
2015	"T. Doumbia"	12	1	0	0	0
2015	"T. Doumbia"	13	2	1	2	0
2015	"T. Doumbia"	14	1	0	1	0
2015	"T. Doumbia"	15	1	0	0	0
2015	"T. Doumbia"	16	1	0	0	0
2015	"T. Doumbia"	18	3	0	1	0
2015	"T. Doumbia"	20	2	0	0	0
2015	"T. Doumbia"	21	1	0	1	0
2015	"T. Doumbia"	22	1	0	0	0
2015	"T. Doumbia"	23	1	0	0	0
2015	"T. Doumbia"	24	1	0	1	0
2015	"T. Doumbia"	26	1	0	0	0
2015	"T. Doumbia"	28	1	0	0	0
2015	"T. Doumbia"	31	1	0	0	0
2015	"T. Doumbia"	35	1	0	1	0
2015	"T. Giresse"	12	2	0	2	2
2015	"T. Giresse"	21	2	0	0	0
2015	"T. Giresse"	22	3	0	2	2
2015	"T. Giresse"	27	1	0	0	0
2015	"T. Giresse"	28	1	0	0	0
2015	"T. Giresse"	31	1	0	0	0
2015	"T. Giresse"	32	1	0	1	0
2015	"T. Giresse"	33	1	0	0	0
2015	"T. Lemar"	9	3	1	1	1
2015	"T. Lemar"	10	1	0	1	1
2015	"T. Lemar"	13	1	0	0	0
2015	"T. Lemar"	17	1	0	0	0
2015	"T. Lemar"	20	1	0	0	0
2015	"T. Lemar"	21	1	0	0	0
2015	"T. Lemar"	23	2	0	2	2
2015	"T. Lemar"	24	2	0	0	0
2015	"T. Lemar"	25	3	0	0	0
2015	"T. Lemar"	27	2	0	1	0
2015	"T. Lemar"	28	3	0	1	1
2015	"T. Lemar"	29	1	0	1	0
2015	"T. Lemar"	30	3	0	0	0
2015	"T. Lemar"	31	2	0	0	0
2015	"T. Lemar"	33	1	0	0	0
2015	"T. Lemar"	35	1	0	0	0
2015	"T. Lemar"	37	1	0	0	0
2015	"T. Lemar"	38	1	0	0	0
2015	"T. Lemar"	42	1	0	1	0
2015	"T. Mangani"	4	1	0	0	0
2015	"T. Mangani"	12	3	0	3	2
2015	"T. Mangani"	19	1	0	1	1
2015	"T. Mangani"	21	1	0	1	0
2015	"T. Mangani"	23	2	0	1	0
2015	"T. Mangani"	24	1	0	0	0
2015	"T. Mangani"	25	1	0	0	0
2015	"T. Mangani"	26	3	0	2	0
2015	"T. Mangani"	27	2	0	1	0
2015	"T. Mangani"	28	2	0	1	0
2015	"T. Mangani"	29	1	0	0	0
2015	"T. Mangani"	30	2	0	0	0
2015	"T. Mangani"	32	1	0	0	0
2015	"T. Mangani"	38	1	0	0	0
2015	"T. Motta"	6	1	1	0	0
2015	"T. Motta"	8	1	1	0	0
2015	"T. Motta"	9	1	1	0	0
2015	"T. Motta"	10	3	3	0	0
2015	"T. Motta"	13	1	0	0	0
2015	"T. Motta"	15	1	1	1	0
2015	"T. Motta"	25	1	0	0	0
2015	"T. Motta"	30	2	0	0	0
2015	"T. Rodrigues Corrêa"	6	1	0	1	1
2015	"T. Rodrigues Corrêa"	7	1	0	0	0
2015	"T. Rodrigues Corrêa"	9	1	1	0	0
2015	"T. Rodrigues Corrêa"	11	1	1	0	0
2015	"T. Rodrigues Corrêa"	12	1	1	0	0
2015	"T. Rodrigues Corrêa"	17	1	1	0	0
2015	"T. Siebatcheu"	8	1	0	0	0
2015	"T. Siebatcheu"	9	2	2	0	0
2015	"T. Siebatcheu"	10	2	1	0	0
2015	"T. Siebatcheu"	12	1	1	0	0
2015	"T. Siebatcheu"	13	2	0	1	1
2015	"T. Siebatcheu"	15	3	0	1	1
2015	"T. Siebatcheu"	16	1	1	0	0
2015	"T. Siebatcheu"	17	2	0	0	0
2015	"T. Siebatcheu"	18	3	2	2	1
2015	"T. Siebatcheu"	20	1	0	1	0
2015	"T. Siebatcheu"	21	1	0	1	0
2015	"T. Siebatcheu"	22	1	0	0	0
2015	"T. Siebatcheu"	23	1	0	1	0
2015	"T. Siebatcheu"	27	1	0	1	0
2015	"T. Siebatcheu"	28	1	0	0	0
2015	"T. Siebatcheu"	31	1	0	1	0
2015	"T. Siebatcheu"	33	1	0	0	0
2015	"T. Touré"	11	1	0	0	0
2015	"T. Touré"	12	1	1	0	0
2015	"T. Touré"	17	1	0	1	0
2015	"T. Touré"	18	1	0	0	0
2015	"T. Touré"	19	2	0	1	1
2015	"T. Touré"	21	1	0	0	0
2015	"T. Touré"	22	1	0	0	0
2015	"T. Touré"	23	1	0	0	0
2015	"T. Touré"	24	3	0	0	0
2015	"T. Touré"	27	1	0	0	0
2015	"T. Touré"	29	1	0	1	0
2015	"T. Touré"	30	2	0	0	0
2015	"T. Touré"	34	1	0	0	0
2015	"T. Touré"	36	1	0	0	0
2015	"U. Spajic"	7	1	1	0	0
2015	"U. Spajic"	9	1	0	0	0
2015	"U. Spajic"	10	2	1	1	0
2015	"U. Spajic"	12	1	1	0	0
2015	"U. Spajic"	14	1	0	0	0
2015	"V. Bessat"	12	2	1	1	0
2015	"V. Bessat"	13	2	1	1	0
2015	"V. Bessat"	14	1	0	0	0
2015	"V. Bessat"	15	1	0	1	0
2015	"V. Bessat"	17	1	0	1	0
2015	"V. Bessat"	18	2	0	1	1
2015	"V. Bessat"	20	1	0	0	0
2015	"V. Bessat"	21	1	0	0	0
2015	"V. Bessat"	22	2	0	1	0
2015	"V. Bessat"	23	1	0	1	0
2015	"V. Bessat"	24	3	0	0	0
2015	"V. Bessat"	25	2	0	0	0
2015	"V. Bessat"	26	6	0	2	0
2015	"V. Bessat"	27	2	0	1	0
2015	"V. Bessat"	28	1	0	0	0
2015	"V. Bessat"	29	2	0	0	0
2015	"V. Bessat"	30	1	0	0	0
2015	"V. Bessat"	31	1	0	0	0
2015	"V. Bessat"	33	1	0	0	0
2015	"V. Bessat"	34	2	0	1	0
2015	"V. Bessat"	35	1	0	0	0
2015	"V. Da Silva"	6	2	0	1	1
2015	"V. Da Silva"	9	1	1	0	0
2015	"V. Da Silva"	10	2	2	0	0
2015	"V. Da Silva"	11	1	0	1	0
2015	"V. Da Silva"	12	2	2	1	0
2015	"V. Da Silva"	13	3	3	1	0
2015	"V. Da Silva"	15	1	1	0	0
2015	"V. Da Silva"	17	2	2	1	0
2015	"V. Da Silva"	19	2	1	0	0
2015	"V. Da Silva"	20	2	1	1	0
2015	"V. Da Silva"	21	1	0	0	0
2015	"V. Da Silva"	24	1	1	0	0
2015	"V. Da Silva"	34	1	0	0	0
2015	"V. da Souza"	1	1	0	1	1
2015	"V. da Souza"	5	3	2	1	0
2015	"V. da Souza"	7	1	1	1	0
2015	"V. da Souza"	9	2	1	1	0
2015	"V. da Souza"	10	1	0	1	0
2015	"V. da Souza"	20	2	0	1	0
2015	"V. Eysseric"	11	1	0	1	1
2015	"V. Eysseric"	12	2	0	2	2
2015	"V. Eysseric"	15	2	0	0	0
2015	"V. Eysseric"	16	2	0	1	0
2015	"V. Eysseric"	19	1	0	0	0
2015	"V. Eysseric"	21	1	0	0	0
2015	"V. Eysseric"	22	1	0	0	0
2015	"V. Eysseric"	24	1	0	0	0
2015	"V. Eysseric"	25	1	0	1	1
2015	"V. Eysseric"	26	5	0	0	0
2015	"V. Eysseric"	27	3	0	0	0
2015	"V. Eysseric"	28	2	0	0	0
2015	"V. Eysseric"	29	2	0	0	0
2015	"V. Eysseric"	30	1	0	0	0
2015	"V. Eysseric"	33	1	0	1	1
