"id","sqw_player_id","sqw_team_id","start_x","start_y","end_x","end_y","pass_type","mins","secs","minsec","throw_in","assist","long_ball","through_ball","headed","created_at","updated_at","sqw_game_id"
3068484,3238,131,41.5,73,59,96.1,"completed",3,13,193,f,f,f,f,f,"2016-07-16 13:42:18.867661","2016-07-16 13:42:18.867661",11388
3068490,3238,131,34.6,91.6,45.6,79.9,"completed",2,41,161,f,f,f,f,f,"2016-07-16 13:42:18.894996","2016-07-16 13:42:18.894996",11388
3068534,3238,131,53.2,74.2,66.9,71.3,"completed",7,49,469,f,f,f,f,f,"2016-07-16 13:42:19.096204","2016-07-16 13:42:19.096204",11388
3068536,3238,131,36.5,71.6,37.5,31.7,"completed",7,42,462,f,f,f,f,f,"2016-07-16 13:42:19.105151","2016-07-16 13:42:19.105151",11388
3068565,3238,131,45.3,44.8,57.3,92.2,"completed",14,43,883,f,f,t,f,f,"2016-07-16 13:42:19.277757","2016-07-16 13:42:19.277757",11388
3068573,3238,131,35.2,69.9,38,22.9,"completed",14,14,854,f,f,t,f,f,"2016-07-16 13:42:19.344254","2016-07-16 13:42:19.344254",11388
3068580,3238,131,24.8,88.1,41.2,96.9,"completed",13,52,832,f,f,f,f,f,"2016-07-16 13:42:19.408663","2016-07-16 13:42:19.408663",11388
3068603,3238,131,18.4,47,26.6,45.6,"completed",11,59,719,f,f,f,f,f,"2016-07-16 13:42:19.573466","2016-07-16 13:42:19.573466",11388
3068612,3238,131,36.9,76,39.7,58.1,"completed",10,14,614,f,f,f,f,f,"2016-07-16 13:42:19.615238","2016-07-16 13:42:19.615238",11388
3068624,3238,131,29.4,85.7,24.1,33.1,"completed",19,28,1168,f,f,t,f,f,"2016-07-16 13:42:19.688144","2016-07-16 13:42:19.688144",11388
3068639,3238,131,31.2,74,31.5,47,"completed",18,22,1102,f,f,f,f,f,"2016-07-16 13:42:19.786844","2016-07-16 13:42:19.786844",11388
3068657,3238,131,36.7,74.8,36.4,26.8,"completed",15,44,944,f,f,t,f,f,"2016-07-16 13:42:19.92321","2016-07-16 13:42:19.92321",11388
3068659,3238,131,35.4,70.9,51.2,91.2,"completed",15,37,937,f,f,f,f,f,"2016-07-16 13:42:19.939981","2016-07-16 13:42:19.939981",11388
3068664,3238,131,40.5,67.5,47.3,34.2,"completed",15,27,927,f,f,f,f,t,"2016-07-16 13:42:19.968922","2016-07-16 13:42:19.968922",11388
3068680,3238,131,28.1,67.5,34.2,58.7,"completed",24,33,1473,f,f,f,f,f,"2016-07-16 13:42:20.042085","2016-07-16 13:42:20.042085",11388
3068683,3238,131,41,67.1,43,27.6,"completed",24,16,1456,f,f,f,f,f,"2016-07-16 13:42:20.06018","2016-07-16 13:42:20.06018",11388
3068694,3238,131,43,66,57.2,65.7,"completed",22,53,1373,f,f,f,f,f,"2016-07-16 13:42:20.111182","2016-07-16 13:42:20.111182",11388
3068740,3238,131,34.5,90.8,46.2,90.6,"failed",21,55,1315,f,f,t,f,f,"2016-07-16 13:42:20.316877","2016-07-16 13:42:20.316877",11388
3068743,3238,131,27.8,51.7,68.2,34.8,"failed",21,26,1286,f,f,t,f,f,"2016-07-16 13:42:20.330389","2016-07-16 13:42:20.330389",11388
3068764,3238,131,34.5,67.3,37.1,24.8,"completed",27,32,1652,f,f,f,f,f,"2016-07-16 13:42:20.422979","2016-07-16 13:42:20.422979",11388
3068769,3238,131,40.2,75,54.7,97.5,"completed",27,23,1643,f,f,f,f,f,"2016-07-16 13:42:20.449442","2016-07-16 13:42:20.449442",11388
3068794,3238,131,53.9,81,100,24.2,"failed",28,36,1716,f,f,t,f,f,"2016-07-16 13:42:20.561998","2016-07-16 13:42:20.561998",11388
3068818,3238,131,36.7,67.1,38.5,27.4,"completed",34,1,2041,f,f,f,f,f,"2016-07-16 13:42:20.668277","2016-07-16 13:42:20.668277",11388
3068820,3238,131,35.7,71.8,44.7,85.7,"completed",33,54,2034,f,f,f,f,f,"2016-07-16 13:42:20.676765","2016-07-16 13:42:20.676765",11388
3068826,3238,131,38,89.1,57.4,96.3,"completed",30,47,1847,f,f,f,f,f,"2016-07-16 13:42:20.703709","2016-07-16 13:42:20.703709",11388
3068829,3238,131,18.8,88.9,31.1,53.6,"completed",30,36,1836,f,f,f,f,f,"2016-07-16 13:42:20.717112","2016-07-16 13:42:20.717112",11388
3068873,3238,131,34.6,70.1,42.1,91.8,"completed",36,42,2202,f,f,f,f,f,"2016-07-16 13:42:20.917478","2016-07-16 13:42:20.917478",11388
3068876,3238,131,26.2,62.4,32.6,53.8,"completed",36,36,2196,f,f,f,f,f,"2016-07-16 13:42:20.930596","2016-07-16 13:42:20.930596",11388
3068883,3238,131,52.7,78.7,62.1,97.1,"completed",36,3,2163,f,f,f,f,f,"2016-07-16 13:42:20.961137","2016-07-16 13:42:20.961137",11388
3068891,3238,131,41.5,71.6,63.1,96.3,"completed",35,22,2122,f,f,f,f,f,"2016-07-16 13:42:20.995997","2016-07-16 13:42:20.995997",11388
3068893,3238,131,37.2,72.6,35.6,34,"completed",35,17,2117,f,f,f,f,f,"2016-07-16 13:42:21.004754","2016-07-16 13:42:21.004754",11388
3068898,3238,131,28.5,69.1,34.5,52.3,"completed",35,1,2101,f,f,f,f,f,"2016-07-16 13:42:21.025468","2016-07-16 13:42:21.025468",11388
3068912,3238,131,47.6,69.9,53.2,91.6,"completed",44,20,2660,f,f,f,f,f,"2016-07-16 13:42:21.085389","2016-07-16 13:42:21.085389",11388
3068914,3238,131,38.5,66.5,42,21.5,"completed",44,12,2652,f,f,f,f,f,"2016-07-16 13:42:21.093887","2016-07-16 13:42:21.093887",11388
3068916,3238,131,41.5,66.9,49.4,79.1,"completed",44,8,2648,f,f,f,f,f,"2016-07-16 13:42:21.10273","2016-07-16 13:42:21.10273",11388
3068920,3238,131,34.8,67.1,48.3,96.7,"completed",43,54,2634,f,f,f,f,f,"2016-07-16 13:42:21.120171","2016-07-16 13:42:21.120171",11388
3068924,3238,131,39.1,68.9,45.8,85.9,"completed",42,8,2528,f,f,f,f,f,"2016-07-16 13:42:21.138782","2016-07-16 13:42:21.138782",11388
3068927,3238,131,30.1,63.2,33.7,40.1,"completed",41,58,2518,f,f,f,f,f,"2016-07-16 13:42:21.160938","2016-07-16 13:42:21.160938",11388
3068941,3238,131,51.7,74.2,51.6,52.8,"completed",40,24,2424,f,f,f,f,f,"2016-07-16 13:42:21.277532","2016-07-16 13:42:21.277532",11388
3068964,3238,131,30,72.8,38,60.3,"completed",48,30,2910,f,f,f,f,f,"2016-07-16 13:42:21.47042","2016-07-16 13:42:21.47042",11388
3068980,3238,131,55.4,78.1,65,77.5,"completed",47,20,2840,f,f,f,f,f,"2016-07-16 13:42:21.547702","2016-07-16 13:42:21.547702",11388
3068982,3238,131,28.2,70.9,36.3,27.6,"completed",47,9,2829,f,f,f,f,f,"2016-07-16 13:42:21.556622","2016-07-16 13:42:21.556622",11388
3068985,3238,131,29.7,69.1,35.6,94.6,"completed",47,4,2824,f,f,f,f,f,"2016-07-16 13:42:21.570623","2016-07-16 13:42:21.570623",11388
3068995,3238,131,52.9,82.8,74.5,57.3,"completed",45,43,2743,f,f,f,f,f,"2016-07-16 13:42:21.61537","2016-07-16 13:42:21.61537",11388
3069002,3238,131,26.6,95.3,44.1,80.7,"completed",45,22,2722,f,f,f,f,f,"2016-07-16 13:42:21.645841","2016-07-16 13:42:21.645841",11388
3069017,3238,131,55.7,83.6,61.1,69.3,"completed",54,58,3298,f,f,f,f,f,"2016-07-16 13:42:21.715143","2016-07-16 13:42:21.715143",11388
3069032,3238,131,10.2,90.2,26.3,88.1,"completed",54,14,3254,f,f,f,f,f,"2016-07-16 13:42:21.780021","2016-07-16 13:42:21.780021",11388
3069050,3238,131,31.6,85.9,48.3,92,"completed",52,46,3166,f,f,f,f,f,"2016-07-16 13:42:21.857776","2016-07-16 13:42:21.857776",11388
3069064,3238,131,25.2,71.1,27,47.4,"completed",51,55,3115,f,f,f,f,f,"2016-07-16 13:42:21.9172","2016-07-16 13:42:21.9172",11388
3069072,3238,131,2.4,91.2,2,66.4,"completed",50,30,3030,f,f,f,f,f,"2016-07-16 13:42:21.951304","2016-07-16 13:42:21.951304",11388
3069089,3238,131,52.5,71.8,57.3,96.9,"completed",58,26,3506,f,f,f,f,f,"2016-07-16 13:42:22.023047","2016-07-16 13:42:22.023047",11388
3069110,3238,131,45.4,59.7,49.5,73.6,"completed",55,38,3338,f,f,f,f,f,"2016-07-16 13:42:22.117252","2016-07-16 13:42:22.117252",11388
3069116,3238,131,56.5,83,63.9,6.2,"completed",55,2,3302,f,f,t,f,f,"2016-07-16 13:42:22.143313","2016-07-16 13:42:22.143313",11388
3069145,3238,131,31.3,68.5,36.4,25.6,"completed",62,15,3735,f,f,f,f,f,"2016-07-16 13:42:22.26793","2016-07-16 13:42:22.26793",11388
3069155,3238,131,38.6,76.1,46,65.4,"completed",60,54,3654,f,f,f,f,f,"2016-07-16 13:42:22.310491","2016-07-16 13:42:22.310491",11388
3069165,3238,131,15.5,85.2,19.9,40.3,"completed",60,25,3625,f,f,f,f,f,"2016-07-16 13:42:22.353162","2016-07-16 13:42:22.353162",11388
3069181,3238,131,42.8,72.6,56.9,94.9,"completed",69,30,4170,f,f,f,f,f,"2016-07-16 13:42:22.427848","2016-07-16 13:42:22.427848",11388
3069191,3238,131,45.3,67.5,42.7,37.2,"completed",69,2,4142,f,f,f,f,f,"2016-07-16 13:42:22.494938","2016-07-16 13:42:22.494938",11388
3069198,3238,131,52.1,55.6,63.1,94.2,"completed",68,20,4100,f,f,f,f,f,"2016-07-16 13:42:22.549997","2016-07-16 13:42:22.549997",11388
3069209,3238,131,48.3,79.1,54.7,86.3,"completed",67,14,4034,f,f,f,f,f,"2016-07-16 13:42:22.63334","2016-07-16 13:42:22.63334",11388
3069212,3238,131,45.6,79.7,48.7,36.4,"completed",66,38,3998,f,f,f,f,f,"2016-07-16 13:42:22.655944","2016-07-16 13:42:22.655944",11388
3069223,3238,131,29.2,71.1,31.8,32.3,"completed",65,55,3955,f,f,f,f,f,"2016-07-16 13:42:22.738331","2016-07-16 13:42:22.738331",11388
3069235,3238,131,34.2,69.3,45.3,67.7,"completed",74,59,4499,f,f,f,f,f,"2016-07-16 13:42:22.823244","2016-07-16 13:42:22.823244",11388
3069240,3238,131,26.2,62,33.1,45,"completed",74,42,4482,f,f,f,f,f,"2016-07-16 13:42:22.84729","2016-07-16 13:42:22.84729",11388
3069251,3238,131,40.9,73.8,35,52.6,"completed",74,8,4448,f,f,f,f,f,"2016-07-16 13:42:22.89537","2016-07-16 13:42:22.89537",11388
3069268,3238,131,45.6,86.9,66.5,74.4,"completed",71,37,4297,f,f,f,f,f,"2016-07-16 13:42:22.973822","2016-07-16 13:42:22.973822",11388
3069275,3238,131,38.6,82.6,34.1,59.9,"completed",71,15,4275,f,f,f,f,f,"2016-07-16 13:42:23.003808","2016-07-16 13:42:23.003808",11388
3069282,3238,131,22.6,66,40.9,74.2,"completed",70,39,4239,f,f,f,f,f,"2016-07-16 13:42:23.033856","2016-07-16 13:42:23.033856",11388
3069291,3238,131,62.4,79.9,75.1,81.6,"failed",72,9,4329,f,f,f,f,f,"2016-07-16 13:42:23.072488","2016-07-16 13:42:23.072488",11388
3069326,3238,131,14.1,83.4,26.4,39.7,"completed",77,25,4645,f,f,t,f,f,"2016-07-16 13:42:23.221436","2016-07-16 13:42:23.221436",11388
3069342,3238,131,40.2,71.8,46.1,37.2,"completed",75,29,4529,f,f,f,f,f,"2016-07-16 13:42:23.294713","2016-07-16 13:42:23.294713",11388
3069367,3238,131,31.9,68.1,39.8,46.2,"completed",84,52,5092,f,f,f,f,f,"2016-07-16 13:42:23.402373","2016-07-16 13:42:23.402373",11388
3069412,3238,131,33.7,70.1,56.6,71.3,"completed",90,0,5413,f,f,f,f,f,"2016-07-16 13:42:23.598776","2016-07-16 13:42:23.598776",11388
3069420,3238,131,67.7,65.5,75.6,96,"completed",88,37,5317,f,f,f,f,f,"2016-07-16 13:42:23.633664","2016-07-16 13:42:23.633664",11388
3069423,3238,131,47.3,53.6,52.9,41.3,"completed",88,26,5306,f,f,f,f,f,"2016-07-16 13:42:23.672436","2016-07-16 13:42:23.672436",11388
3069430,3238,131,4.1,82.8,27.2,28.9,"completed",87,59,5279,f,f,t,f,f,"2016-07-16 13:42:23.706806","2016-07-16 13:42:23.706806",11388
3069448,3238,131,43.2,80.8,61.5,97.7,"completed",86,48,5208,f,f,f,f,f,"2016-07-16 13:42:23.813826","2016-07-16 13:42:23.813826",11388
3069450,3238,131,41,67.9,44.7,44.2,"completed",86,40,5200,f,f,f,f,f,"2016-07-16 13:42:23.832902","2016-07-16 13:42:23.832902",11388
3069460,3238,131,55.1,83.4,85.3,85.7,"failed",90,0,5420,f,f,f,f,f,"2016-07-16 13:42:23.908575","2016-07-16 13:42:23.908575",11388
3069474,3238,131,53.1,70.5,62.8,0,"failed",85,2,5102,f,f,t,f,f,"2016-07-16 13:42:24.01099","2016-07-16 13:42:24.01099",11388
3069492,3238,131,5.4,75.6,3.6,55.4,"completed",90,0,5501,f,f,f,f,f,"2016-07-16 13:42:24.128493","2016-07-16 13:42:24.128493",11388
3069494,3238,131,51.8,75.2,62.2,68.9,"completed",90,0,5487,f,f,f,f,f,"2016-07-16 13:42:24.142832","2016-07-16 13:42:24.142832",11388
3073172,3238,131,40.8,61.5,44.2,22.5,"completed",4,37,277,f,f,f,f,f,"2016-07-16 13:42:58.34113","2016-07-16 13:42:58.34113",11393
3073180,3238,131,48.2,58.3,72.6,4.9,"completed",4,7,247,f,f,t,f,f,"2016-07-16 13:42:58.399681","2016-07-16 13:42:58.399681",11393
3073190,3238,131,35,77.1,34.1,59.9,"completed",3,40,220,f,f,f,f,f,"2016-07-16 13:42:58.478034","2016-07-16 13:42:58.478034",11393
3073199,3238,131,26.2,67.3,40.4,86.3,"completed",2,46,166,f,f,f,f,f,"2016-07-16 13:42:58.51902","2016-07-16 13:42:58.51902",11393
3073214,3238,131,13.2,77.3,37.6,95.9,"completed",1,38,98,f,f,f,f,f,"2016-07-16 13:42:58.586625","2016-07-16 13:42:58.586625",11393
3073251,3238,131,38.9,69.1,40.2,24.2,"completed",9,46,586,f,f,f,f,f,"2016-07-16 13:42:58.748747","2016-07-16 13:42:58.748747",11393
3073279,3238,131,30.5,88.7,51.2,97.3,"completed",6,16,376,f,f,f,f,f,"2016-07-16 13:42:58.882224","2016-07-16 13:42:58.882224",11393
3073285,3238,131,23.4,51.1,26.3,40.1,"completed",6,0,360,f,f,f,f,f,"2016-07-16 13:42:58.908481","2016-07-16 13:42:58.908481",11393
3073290,3238,131,35,81.6,34.5,54.2,"completed",5,39,339,f,f,f,f,f,"2016-07-16 13:42:58.931769","2016-07-16 13:42:58.931769",11393
3073301,3238,131,23.7,96.1,76.6,100,"failed",8,0,480,f,f,t,f,f,"2016-07-16 13:42:58.982839","2016-07-16 13:42:58.982839",11393
3073309,3238,131,61,69.9,90.7,15.4,"completed",14,48,888,f,f,t,f,f,"2016-07-16 13:42:59.038924","2016-07-16 13:42:59.038924",11393
3073318,3238,131,47.6,52.8,46.7,45.8,"completed",10,53,653,f,f,f,f,f,"2016-07-16 13:42:59.108556","2016-07-16 13:42:59.108556",11393
3073323,3238,131,56.8,94,59,78.5,"completed",10,7,607,f,f,f,f,f,"2016-07-16 13:42:59.155019","2016-07-16 13:42:59.155019",11393
3073325,3238,131,53.7,78.3,61.8,67.8,"completed",10,1,601,f,f,f,f,f,"2016-07-16 13:42:59.170628","2016-07-16 13:42:59.170628",11393
3073338,3238,131,22.2,95.9,28.5,76.5,"completed",16,26,986,f,f,f,f,f,"2016-07-16 13:42:59.269922","2016-07-16 13:42:59.269922",11393
3073356,3238,131,3.1,75.2,38.3,93.6,"completed",21,49,1309,f,f,t,f,f,"2016-07-16 13:42:59.399868","2016-07-16 13:42:59.399868",11393
3073357,3238,131,41.9,83.6,60.9,96.7,"completed",20,58,1258,f,f,f,f,f,"2016-07-16 13:42:59.411148","2016-07-16 13:42:59.411148",11393
3073368,3238,131,19.6,47.2,48,27,"completed",20,6,1206,f,f,t,f,f,"2016-07-16 13:42:59.490673","2016-07-16 13:42:59.490673",11393
3073382,3238,131,31.8,85.5,40.1,73.8,"completed",27,20,1640,f,f,f,f,f,"2016-07-16 13:42:59.595073","2016-07-16 13:42:59.595073",11393
3073406,3238,131,25.7,33.6,46,34.4,"failed",26,0,1560,f,f,t,f,f,"2016-07-16 13:42:59.820343","2016-07-16 13:42:59.820343",11393
3073428,3238,131,8.9,96.7,42,100,"failed",31,5,1865,f,f,t,f,f,"2016-07-16 13:43:00.06997","2016-07-16 13:43:00.06997",11393
3073448,3238,131,53.2,82.6,64.4,96.9,"completed",38,15,2295,f,f,f,f,f,"2016-07-16 13:43:00.217143","2016-07-16 13:43:00.217143",11393
3073452,3238,131,40.8,67.1,42.4,50.5,"completed",38,3,2283,f,f,f,f,f,"2016-07-16 13:43:00.234391","2016-07-16 13:43:00.234391",11393
3073464,3238,131,25.7,73.2,41.3,62.2,"completed",36,21,2181,f,f,f,f,f,"2016-07-16 13:43:00.290479","2016-07-16 13:43:00.290479",11393
3073486,3238,131,28.7,88.5,27,30.9,"completed",44,21,2661,f,f,t,f,f,"2016-07-16 13:43:00.394872","2016-07-16 13:43:00.394872",11393
3073515,3238,131,27.2,85.9,37.8,86.1,"failed",43,48,2628,f,f,f,f,t,"2016-07-16 13:43:00.528468","2016-07-16 13:43:00.528468",11393
3073520,3238,131,26.8,31.3,40.8,13.7,"failed",42,35,2555,f,f,f,f,t,"2016-07-16 13:43:00.550789","2016-07-16 13:43:00.550789",11393
3073543,3238,131,55,95.5,61.1,89.1,"completed",45,37,2737,f,f,f,f,t,"2016-07-16 13:43:00.688511","2016-07-16 13:43:00.688511",11393
3073550,3238,131,30,89.7,33.5,66.9,"completed",45,7,2707,f,f,f,f,f,"2016-07-16 13:43:00.746738","2016-07-16 13:43:00.746738",11393
3073566,3238,131,53.9,95.9,68.8,85.9,"failed",45,26,2726,f,f,f,f,f,"2016-07-16 13:43:00.874059","2016-07-16 13:43:00.874059",11393
3073571,3238,131,51.7,81.4,61.5,6.4,"completed",54,18,3258,f,f,t,f,f,"2016-07-16 13:43:00.918052","2016-07-16 13:43:00.918052",11393
3073576,3238,131,28.1,41.9,29.2,57.9,"completed",53,58,3238,f,f,f,f,f,"2016-07-16 13:43:00.959587","2016-07-16 13:43:00.959587",11393
3073585,3238,131,19.7,52.3,31.5,17,"completed",51,5,3065,f,f,f,f,f,"2016-07-16 13:43:01.027049","2016-07-16 13:43:01.027049",11393
3073602,3238,131,56.8,72.6,73.4,95.5,"completed",59,48,3588,f,f,f,f,f,"2016-07-16 13:43:01.101617","2016-07-16 13:43:01.101617",11393
3073612,3238,131,39.7,80.1,45.6,63.2,"completed",58,11,3491,f,f,f,f,f,"2016-07-16 13:43:01.147163","2016-07-16 13:43:01.147163",11393
3073617,3238,131,37.5,77.5,42.6,48.9,"completed",57,47,3467,f,f,f,f,f,"2016-07-16 13:43:01.169103","2016-07-16 13:43:01.169103",11393
3073656,3238,131,9.1,69.7,15.1,92.8,"completed",64,21,3861,f,f,f,f,f,"2016-07-16 13:43:01.349308","2016-07-16 13:43:01.349308",11393
3073669,3238,131,47.1,46.8,51.3,13.7,"completed",61,11,3671,f,f,f,f,f,"2016-07-16 13:43:01.404382","2016-07-16 13:43:01.404382",11393
3073683,3238,131,28.9,53.4,47.7,30.5,"failed",63,47,3827,f,f,f,f,t,"2016-07-16 13:43:01.46727","2016-07-16 13:43:01.46727",11393
3073696,3238,131,58.3,87.3,79.2,96.1,"completed",68,11,4091,f,f,f,f,f,"2016-07-16 13:43:01.525329","2016-07-16 13:43:01.525329",11393
3073701,3238,131,23.4,92.2,13,64.4,"completed",67,51,4071,f,f,f,f,f,"2016-07-16 13:43:01.547043","2016-07-16 13:43:01.547043",11393
3073709,3238,131,52.5,74.2,58.4,94.4,"completed",65,4,3904,f,f,f,f,f,"2016-07-16 13:43:01.585939","2016-07-16 13:43:01.585939",11393
3073725,3238,131,3.7,87.1,8.5,97.3,"completed",74,33,4473,f,f,f,f,f,"2016-07-16 13:43:01.653958","2016-07-16 13:43:01.653958",11393
3073739,3238,131,42.1,94.4,59.1,82,"completed",72,35,4355,f,f,f,f,f,"2016-07-16 13:43:01.717291","2016-07-16 13:43:01.717291",11393
3073741,3238,131,32.2,81,51.2,76,"completed",72,30,4350,f,f,f,f,f,"2016-07-16 13:43:01.726188","2016-07-16 13:43:01.726188",11393
3073747,3238,131,12.3,15.2,4.4,43.4,"completed",71,16,4276,f,f,f,f,f,"2016-07-16 13:43:01.752928","2016-07-16 13:43:01.752928",11393
3073750,3238,131,33.3,67.5,39,29.7,"completed",70,43,4243,f,f,f,f,f,"2016-07-16 13:43:01.766806","2016-07-16 13:43:01.766806",11393
3073778,3238,131,33.5,75,38.5,29.3,"completed",78,36,4716,f,f,f,f,f,"2016-07-16 13:43:01.893233","2016-07-16 13:43:01.893233",11393
3073781,3238,131,27.7,64.2,43,62.8,"completed",76,37,4597,f,f,f,f,f,"2016-07-16 13:43:01.907212","2016-07-16 13:43:01.907212",11393
3073784,3238,131,63.6,70.7,65.1,41.5,"completed",76,17,4577,f,f,f,f,f,"2016-07-16 13:43:01.9207","2016-07-16 13:43:01.9207",11393
3073801,3238,131,34.5,75.8,61.1,74.4,"failed",76,40,4600,f,f,f,f,f,"2016-07-16 13:43:02.002798","2016-07-16 13:43:02.002798",11393
3073844,3238,131,14.7,87.9,45.3,46.2,"failed",81,28,4888,f,f,t,f,f,"2016-07-16 13:43:02.189444","2016-07-16 13:43:02.189444",11393
3083645,3238,131,33.8,73.6,53.9,77.3,"completed",4,42,282,f,f,f,f,f,"2016-07-16 13:44:27.386413","2016-07-16 13:44:27.386413",11405
3083661,3238,131,66.9,76,54.3,44.2,"completed",3,9,189,f,f,f,f,f,"2016-07-16 13:44:27.463773","2016-07-16 13:44:27.463773",11405
3083669,3238,131,40.6,74.8,42.4,58.5,"completed",2,44,164,f,f,f,f,f,"2016-07-16 13:44:27.502672","2016-07-16 13:44:27.502672",11405
3083670,3238,131,28.7,66.4,29.3,32.9,"completed",2,27,147,f,f,f,f,f,"2016-07-16 13:44:27.507417","2016-07-16 13:44:27.507417",11405
3083674,3238,131,31.3,69.9,34.8,54.4,"completed",1,37,97,f,f,f,f,f,"2016-07-16 13:44:27.528832","2016-07-16 13:44:27.528832",11405
3083676,3238,131,28.7,64,40.1,87.7,"completed",1,34,94,f,f,f,f,f,"2016-07-16 13:44:27.538496","2016-07-16 13:44:27.538496",11405
3083704,3238,131,36.3,61.3,32.2,28.7,"completed",9,16,556,f,f,f,f,f,"2016-07-16 13:44:27.679364","2016-07-16 13:44:27.679364",11405
3083711,3238,131,40.1,90.8,52,95.9,"completed",8,50,530,f,f,f,f,f,"2016-07-16 13:44:27.713626","2016-07-16 13:44:27.713626",11405
3083713,3238,131,42,86.7,48.3,79.5,"completed",8,44,524,f,f,f,f,f,"2016-07-16 13:44:27.723029","2016-07-16 13:44:27.723029",11405
3083717,3238,131,54.4,93.6,55.1,82.8,"completed",8,7,487,f,f,f,f,f,"2016-07-16 13:44:27.741653","2016-07-16 13:44:27.741653",11405
3083723,3238,131,26.3,80.3,24.2,36,"completed",6,48,408,f,f,f,f,f,"2016-07-16 13:44:27.76979","2016-07-16 13:44:27.76979",11405
3083732,3238,131,39.8,66.2,41,92.2,"completed",5,10,310,f,f,f,f,f,"2016-07-16 13:44:27.810947","2016-07-16 13:44:27.810947",11405
3083742,3238,131,48.6,57.5,60,92.8,"completed",14,54,894,f,f,f,f,f,"2016-07-16 13:44:27.857451","2016-07-16 13:44:27.857451",11405
3083753,3238,131,16.9,84.8,19.6,50.1,"completed",14,10,850,f,f,f,f,f,"2016-07-16 13:44:27.909312","2016-07-16 13:44:27.909312",11405
3083755,3238,131,11.1,83.4,9.3,58.3,"completed",14,1,841,f,f,f,f,f,"2016-07-16 13:44:27.918729","2016-07-16 13:44:27.918729",11405
3083781,3238,131,53.3,60.1,64.6,93.4,"completed",10,53,653,f,f,f,f,f,"2016-07-16 13:44:28.039191","2016-07-16 13:44:28.039191",11405
3083789,3238,131,29.7,63.6,36.5,82,"completed",10,12,612,f,f,f,f,f,"2016-07-16 13:44:28.075534","2016-07-16 13:44:28.075534",11405
3083801,3238,131,34.8,61.5,41,92.4,"completed",19,10,1150,f,f,f,f,f,"2016-07-16 13:44:28.129047","2016-07-16 13:44:28.129047",11405
3083803,3238,131,34.5,39.3,38.5,41.7,"completed",19,4,1144,f,f,f,f,f,"2016-07-16 13:44:28.137528","2016-07-16 13:44:28.137528",11405
3083826,3238,131,26.7,88.7,46.5,95.3,"completed",16,59,1019,f,f,f,f,f,"2016-07-16 13:44:28.242528","2016-07-16 13:44:28.242528",11405
3083830,3238,131,13.9,83.8,19.9,68.7,"completed",16,39,999,f,f,f,f,f,"2016-07-16 13:44:28.259152","2016-07-16 13:44:28.259152",11405
3083840,3238,131,40.9,79.1,37.9,32.7,"completed",15,1,901,f,f,f,f,f,"2016-07-16 13:44:28.302453","2016-07-16 13:44:28.302453",11405
3083858,3238,131,34.2,70.5,58,75,"completed",24,9,1449,f,f,f,f,f,"2016-07-16 13:44:28.383116","2016-07-16 13:44:28.383116",11405
3083893,3238,131,23.7,94.9,42.8,68.3,"completed",21,36,1296,f,f,f,f,f,"2016-07-16 13:44:28.535684","2016-07-16 13:44:28.535684",11405
3083895,3238,131,25.3,94.8,12.3,70.7,"completed",21,29,1289,f,f,f,f,f,"2016-07-16 13:44:28.544604","2016-07-16 13:44:28.544604",11405
3083901,3238,131,32.4,84.2,54.3,67.1,"completed",20,27,1227,f,f,f,f,f,"2016-07-16 13:44:28.571607","2016-07-16 13:44:28.571607",11405
3083917,3238,131,25.6,47,31.2,39.3,"completed",29,52,1792,f,f,f,f,f,"2016-07-16 13:44:28.642542","2016-07-16 13:44:28.642542",11405
3083927,3238,131,55.5,32.9,54.2,69.9,"completed",28,13,1693,f,f,f,f,f,"2016-07-16 13:44:28.686687","2016-07-16 13:44:28.686687",11405
3083954,3238,131,5.5,83,24.4,80.7,"completed",25,33,1533,f,f,f,f,f,"2016-07-16 13:44:28.811429","2016-07-16 13:44:28.811429",11405
3083978,3238,131,46.1,60.5,46,48.5,"completed",34,11,2051,f,f,f,f,f,"2016-07-16 13:44:28.914073","2016-07-16 13:44:28.914073",11405
3083980,3238,131,46.1,53.6,57.3,82.8,"completed",34,5,2045,f,f,f,f,f,"2016-07-16 13:44:28.923163","2016-07-16 13:44:28.923163",11405
3083989,3238,131,33,55.8,44.6,73.2,"completed",33,30,2010,f,f,f,f,f,"2016-07-16 13:44:28.962857","2016-07-16 13:44:28.962857",11405
3083996,3238,131,49,66.2,62,79.9,"completed",33,2,1982,f,f,f,f,f,"2016-07-16 13:44:28.995105","2016-07-16 13:44:28.995105",11405
3084010,3238,131,8.8,81,21.5,75.4,"completed",32,19,1939,f,f,f,f,f,"2016-07-16 13:44:29.061384","2016-07-16 13:44:29.061384",11405
3084012,3238,131,13.7,75,22.1,94.4,"completed",32,14,1934,f,f,f,f,f,"2016-07-16 13:44:29.070531","2016-07-16 13:44:29.070531",11405
3084051,3238,131,43.9,67.1,46.4,47.6,"completed",38,42,2322,f,f,f,f,f,"2016-07-16 13:44:29.252724","2016-07-16 13:44:29.252724",11405
3084059,3238,131,38,66.2,45.7,91.6,"completed",37,53,2273,f,f,f,f,f,"2016-07-16 13:44:29.28849","2016-07-16 13:44:29.28849",11405
3084079,3238,131,31.1,82.8,30,39.7,"completed",36,4,2164,f,f,f,f,f,"2016-07-16 13:44:29.379435","2016-07-16 13:44:29.379435",11405
